Date,Open,High,Low,Close,Volume
2010-08-30,319.9,326.35,319.15,322.8,4131857.0
2010-08-31,323.0,328.3,315.25,327.35,5685749.0
2010-09-01,329.0,339.8,328.8,337.65,7925467.0
2010-09-02,339.9,341.1,333.1,334.1,3429080.0
2010-09-03,335.2,341.4,335.0,339.25,3512214.0
2010-09-06,340.0,344.75,338.0,343.4,4084373.0
2010-09-07,345.9,347.3,341.1,343.55,3873422.0
2010-09-08,341.0,353.7,338.0,352.0,5770849.0
2010-09-09,354.0,357.95,347.7,350.1,5476016.0
2010-09-13,354.4,354.95,347.15,348.8,5135878.0
2010-09-14,351.15,359.5,345.1,356.45,6234534.0
2010-09-15,354.0,361.0,350.1,356.2,4684772.0
2010-09-16,355.1,360.0,345.6,347.55,6436730.0
2010-09-17,349.1,360.0,349.1,358.85,8250118.0
2010-09-20,359.0,373.0,359.0,365.95,9573742.0
2010-09-21,366.1,370.85,363.05,365.55,5899868.0
2010-09-22,369.85,375.0,358.7,362.75,4756235.0
2010-09-23,364.1,364.9,354.1,355.5,2481395.0
2010-09-24,355.1,369.35,353.05,368.15,8185982.0
2010-09-27,370.1,376.4,365.25,373.15,6494046.0
2010-09-28,371.05,376.95,370.0,373.25,3668221.0
2010-09-29,375.0,376.7,362.0,363.4,3152553.0
2010-09-30,358.3,370.0,357.6,366.3,7475447.0
2010-10-01,370.1,370.1,364.05,365.1,3637137.0
2010-10-04,366.95,368.7,356.15,359.85,3978745.0
2010-10-05,359.85,367.0,350.75,353.65,5124609.0
2010-10-06,356.0,359.35,350.5,352.1,3530945.0
2010-10-07,354.7,360.5,353.4,354.85,3271211.0
2010-10-08,356.95,359.9,349.65,352.9,2336657.0
2010-10-11,354.1,355.9,340.9,342.85,6108456.0
2010-10-12,342.0,345.5,337.6,339.05,4677643.0
2010-10-13,339.5,348.6,336.5,347.6,8204177.0
2010-10-14,349.25,352.0,342.45,345.05,3672169.0
2010-10-15,346.8,347.55,330.3,333.65,5593819.0
2010-10-18,335.0,335.0,323.5,327.25,7072251.0
2010-10-19,329.15,335.5,323.0,327.2,5413715.0
2010-10-20,325.0,329.7,318.8,321.25,5506669.0
2010-10-21,324.7,338.6,323.45,337.1,4793028.0
2010-10-22,338.9,341.8,331.45,333.45,3308158.0
2010-10-25,335.25,341.5,334.05,337.2,4539626.0
2010-10-26,339.0,339.9,328.15,328.8,2338928.0
2010-10-27,328.0,329.0,318.0,321.95,4372920.0
2010-10-28,324.9,336.5,324.25,330.65,11162156.0
2010-10-29,328.75,331.7,320.35,325.65,2779268.0
2010-11-01,329.0,335.95,328.3,335.3,3165567.0
2010-11-02,335.3,335.9,327.75,329.25,3013657.0
2010-11-03,331.0,333.7,327.05,328.4,1962784.0
2010-11-04,330.2,331.8,325.25,326.15,2867830.0
2010-11-05,330.0,331.0,328.55,329.5,560414.0
2010-11-08,331.0,334.7,327.5,328.05,5455422.0
2010-11-09,330.5,335.5,329.3,334.55,6262180.0
2010-11-10,335.0,345.6,325.55,327.05,10217605.0
2010-11-11,325.45,326.75,316.0,316.75,7070523.0
2010-11-12,315.0,316.0,303.4,305.55,14163306.0
2010-11-15,307.15,311.65,305.25,309.65,9901738.0
2010-11-16,312.95,319.8,311.0,313.45,8877527.0
2010-11-18,320.0,327.85,314.25,324.95,9386872.0
2010-11-19,326.0,341.75,325.95,328.45,15857070.0
2010-11-22,334.15,339.9,334.0,336.95,5660265.0
2010-11-23,332.0,332.85,320.2,329.15,7660169.0
2010-11-24,331.8,337.4,330.0,331.8,6074797.0
2010-11-25,333.2,339.75,332.65,335.0,7547552.0
2010-11-26,339.0,339.0,328.05,333.8,6389553.0
2010-11-29,335.0,341.0,333.0,338.7,3219035.0
2010-11-30,337.0,362.9,336.5,360.15,12939392.0
2010-12-01,357.5,357.9,344.2,350.55,6573037.0
2010-12-02,354.0,355.0,344.25,346.1,4228857.0
2010-12-03,348.5,355.0,343.6,345.6,3943404.0
2010-12-06,349.85,351.4,343.55,345.35,1810411.0
2010-12-07,346.95,354.75,345.25,348.85,3856632.0
2010-12-08,348.0,353.25,345.15,347.65,4253185.0
2010-12-09,349.0,349.6,336.0,338.45,3263098.0
2010-12-10,336.25,338.0,325.0,331.0,8320790.0
2010-12-13,332.45,333.8,322.0,332.05,4916080.0
2010-12-14,331.0,337.0,327.35,335.15,3451430.0
2010-12-15,335.5,342.0,333.85,339.7,4233070.0
2010-12-16,342.5,346.5,340.05,344.3,4519611.0
2010-12-20,342.0,342.0,333.6,335.0,2447960.0
2010-12-21,335.0,337.5,330.0,332.85,2324959.0
2010-12-22,334.0,344.0,333.35,343.25,3430892.0
2010-12-23,344.65,347.95,340.05,343.3,4043129.0
2010-12-24,339.0,351.8,339.0,348.6,1938060.0
2010-12-27,349.0,352.05,341.1,341.9,1267944.0
2010-12-28,342.95,346.3,341.35,342.35,1881726.0
2010-12-29,344.0,354.85,344.0,354.0,3746529.0
2010-12-30,355.0,360.0,351.05,357.45,5710542.0
2010-12-31,354.45,359.8,352.05,358.8,2811934.0
2011-01-03,360.9,365.0,354.75,359.35,2959476.0
2011-01-04,360.25,361.85,353.15,356.4,3455137.0
2011-01-05,355.0,356.05,347.55,349.0,2662388.0
2011-01-06,349.15,355.3,349.15,353.2,2906492.0
2011-01-07,353.8,354.8,334.4,338.5,6116148.0
2011-01-10,340.0,343.95,335.05,339.1,2765924.0
2011-01-11,341.0,346.9,334.0,338.45,3343270.0
2011-01-12,340.15,351.25,336.0,349.1,1921498.0
2011-01-13,346.2,354.0,345.1,346.65,3211230.0
2011-01-14,345.1,351.45,341.25,343.75,2230501.0
2011-01-17,340.5,352.0,339.65,348.5,3349337.0
2011-01-18,350.1,351.35,343.1,344.4,1990524.0
2011-01-19,345.0,348.4,341.7,344.45,2673322.0
2011-01-20,339.0,343.0,338.0,340.3,3473312.0
2011-01-21,339.95,339.95,331.0,336.05,2902544.0
2011-01-24,336.2,337.9,332.5,333.1,2639491.0
2011-01-25,336.65,340.85,333.1,337.75,3484518.0
2011-01-27,340.0,340.0,324.25,325.65,5803968.0
2011-01-28,327.9,332.25,322.5,327.25,3691854.0
2011-01-31,322.15,323.65,311.0,319.0,4287253.0
2011-02-01,325.0,327.85,310.0,317.1,5808961.0
2011-02-02,310.0,325.8,304.45,322.8,10571769.0
2011-02-03,320.45,342.45,320.45,339.8,6702797.0
2011-02-04,343.0,343.5,330.5,332.5,6523393.0
2011-02-07,335.0,344.25,332.0,333.85,4299876.0
2011-02-08,335.0,340.35,332.1,333.3,3292626.0
2011-02-09,326.4,336.7,324.65,332.15,3927982.0
2011-02-10,330.0,331.4,313.2,322.6,6221987.0
2011-02-11,322.7,322.7,314.0,318.9,2854900.0
2011-02-14,323.5,328.45,315.0,327.35,3881326.0
2011-02-15,325.5,333.2,323.4,329.15,2820649.0
2011-02-16,329.0,332.5,325.25,328.4,2531063.0
2011-02-17,332.0,341.25,325.6,339.85,4956395.0
2011-02-18,339.0,341.3,328.1,331.35,4546532.0
2011-02-21,329.7,332.7,326.85,330.7,3836039.0
2011-02-22,327.25,334.5,323.35,330.5,4489564.0
2011-02-23,329.0,337.25,325.85,328.2,4290369.0
2011-02-24,326.0,336.4,321.5,324.4,7827783.0
2011-02-25,330.0,332.8,324.55,329.75,4174728.0
2011-02-28,330.0,334.0,324.65,331.3,5786386.0
2011-03-01,331.1,338.9,322.2,337.6,4908581.0
2011-03-03,335.5,338.4,327.1,330.15,3169994.0
2011-03-04,330.55,333.6,324.15,326.95,3267936.0
2011-03-07,325.0,326.2,319.1,324.45,2311885.0
2011-03-08,323.6,335.25,323.0,334.85,3129835.0
2011-03-09,334.35,336.8,330.5,332.5,1610110.0
2011-03-10,331.05,331.4,327.15,329.5,883897.0
2011-03-11,328.9,331.5,321.05,322.55,3221325.0
2011-03-14,320.1,324.0,319.3,321.75,2725026.0
2011-03-15,318.0,320.95,308.95,314.15,4343400.0
2011-03-16,315.05,322.3,315.05,320.45,3773145.0
2011-03-17,318.8,323.9,316.3,317.85,4752369.0
2011-03-18,321.9,323.8,317.5,318.65,4203615.0
2011-03-21,319.65,321.15,316.0,316.9,1808009.0
2011-03-22,318.2,327.3,318.2,326.6,3379838.0
2011-03-23,326.2,331.55,325.25,330.6,2087808.0
2011-03-24,331.8,334.4,326.6,333.25,1844676.0
2011-03-25,334.1,341.0,332.1,339.7,2435027.0
2011-03-28,341.4,350.0,334.5,347.8,7237171.0
2011-03-29,347.0,364.95,347.0,360.6,8519420.0
2011-03-30,360.0,361.65,354.45,359.4,5074736.0
2011-03-31,357.5,359.5,351.4,357.4,8404323.0
2011-04-01,354.6,360.3,353.0,355.3,4454718.0
2011-04-04,354.5,362.0,353.0,359.35,2134397.0
2011-04-05,361.5,363.3,357.5,360.25,1897947.0
2011-04-06,360.3,363.15,350.25,353.3,4366688.0
2011-04-07,353.3,358.25,345.7,357.0,6840334.0
2011-04-08,359.3,428.4,357.1,361.9,6137337.0
2011-04-11,361.9,366.3,359.0,362.45,3645361.0
2011-04-13,356.3,375.0,353.0,367.45,7893738.0
2011-04-15,369.4,376.0,367.45,372.4,5974975.0
2011-04-18,372.5,377.05,366.25,368.3,3525770.0
2011-04-19,368.0,378.0,365.5,376.45,4519262.0
2011-04-20,377.3,386.5,375.4,380.55,7479192.0
2011-04-21,381.0,384.5,371.1,376.25,5415788.0
2011-04-25,374.45,379.0,372.8,375.45,2149081.0
2011-04-26,375.0,382.85,373.6,381.6,5414074.0
2011-04-27,384.0,388.2,381.7,385.15,5278174.0
2011-04-28,385.0,389.85,382.25,386.75,4478965.0
2011-04-29,386.8,389.0,376.2,380.05,3131520.0
2011-05-02,379.0,384.95,379.0,383.7,2313857.0
2011-05-03,380.7,383.6,372.65,374.45,3354473.0
2011-05-04,374.45,376.4,365.1,369.75,2851386.0
2011-05-05,359.85,369.45,352.2,357.9,8953797.0
2011-05-06,357.0,361.55,345.7,350.95,6620170.0
2011-05-09,352.8,366.85,352.0,365.2,4118641.0
2011-05-10,366.9,367.55,363.0,365.95,2524681.0
2011-05-11,366.0,367.9,363.55,366.2,2911493.0
2011-05-12,362.85,366.6,362.85,365.7,2456524.0
2011-05-13,363.1,374.2,363.1,367.75,3226638.0
2011-05-16,368.0,374.95,364.7,371.2,2274591.0
2011-05-17,370.9,373.45,368.5,370.7,1789062.0
2011-05-18,371.2,375.0,369.0,371.95,2007685.0
2011-05-19,372.95,373.85,364.5,365.8,1637963.0
2011-05-20,366.6,378.4,365.3,373.85,4264780.0
2011-05-23,370.1,375.4,366.15,368.45,3002487.0
2011-05-24,370.0,373.75,367.5,370.6,3170184.0
2011-05-25,367.65,372.5,363.55,369.65,2078730.0
2011-05-26,367.2,373.7,364.8,367.3,5203132.0
2011-05-27,369.2,374.25,369.0,372.9,2236569.0
2011-05-30,373.0,373.9,367.0,371.45,3548175.0
2011-05-31,371.8,375.5,369.25,374.15,2897616.0
2011-06-01,375.25,384.65,375.0,381.6,4153497.0
2011-06-02,379.0,385.9,378.5,381.15,2037011.0
2011-06-03,382.0,384.6,377.15,378.45,2443813.0
2011-06-06,380.35,382.6,375.5,380.0,2540466.0
2011-06-07,379.0,381.85,377.0,377.85,1980997.0
2011-06-08,378.05,379.3,371.0,377.75,2615109.0
2011-06-09,377.1,379.75,375.6,376.55,2111613.0
2011-06-10,377.5,377.9,372.25,373.95,1782390.0
2011-06-13,375.25,379.55,373.9,377.6,2569015.0
2011-06-14,377.95,380.5,377.0,379.3,2879443.0
2011-06-15,377.95,379.4,375.1,376.75,2319378.0
2011-06-16,375.0,379.8,367.65,369.65,5402846.0
2011-06-17,369.2,381.95,369.2,380.55,4624129.0
2011-06-20,380.0,391.95,375.55,389.85,7974447.0
2011-06-21,390.05,398.4,388.15,391.6,5010285.0
2011-06-22,393.0,395.0,377.6,381.8,7698165.0
2011-06-23,380.15,387.1,379.3,382.15,2949962.0
2011-06-24,383.55,394.25,383.55,391.9,4931183.0
2011-06-27,389.0,398.9,388.0,396.0,4469968.0
2011-06-28,396.8,404.95,396.25,400.3,9660772.0
2011-06-29,401.55,403.95,399.45,401.45,3842334.0
2011-06-30,402.0,403.8,389.75,394.9,11829151.0
2011-07-01,394.9,396.0,382.35,383.45,5226738.0
2011-07-04,385.5,388.3,383.0,384.3,3974708.0
2011-07-05,386.0,386.4,378.25,382.25,2338180.0
2011-07-06,380.55,388.8,380.55,383.4,3829322.0
2011-07-07,383.55,398.9,383.55,398.0,8086735.0
2011-07-08,399.85,409.9,395.65,398.15,5606368.0
2011-07-11,398.05,399.9,389.75,391.25,1702731.0
2011-07-12,387.1,394.7,385.25,386.9,2460319.0
2011-07-13,387.1,397.3,386.4,394.9,5453915.0
2011-07-14,395.8,399.1,393.65,396.55,3456859.0
2011-07-15,398.25,398.5,391.3,392.95,1730730.0
2011-07-18,390.3,395.5,390.15,393.1,975877.0
2011-07-19,391.05,401.0,391.05,398.45,3422715.0
2011-07-20,400.0,401.0,393.7,395.35,2903047.0
2011-07-21,393.0,397.3,392.25,395.1,5021942.0
2011-07-22,397.6,412.55,396.15,411.15,10295153.0
2011-07-25,410.0,438.2,409.55,432.65,14105401.0
2011-07-26,430.0,432.65,422.25,424.6,7094569.0
2011-07-27,426.9,432.4,422.5,429.55,4767206.0
2011-07-28,422.5,433.5,422.5,430.8,4438145.0
2011-07-29,430.5,439.25,426.15,437.25,7205818.0
2011-08-01,447.85,447.85,437.8,441.35,3882377.0
2011-08-02,437.55,439.75,430.0,432.4,2738618.0
2011-08-03,428.0,431.9,412.7,426.25,13827732.0
2011-08-04,424.0,429.0,419.75,424.05,3547891.0
2011-08-05,408.9,420.95,408.8,415.8,5394670.0
2011-08-08,400.0,414.85,395.3,408.35,7831195.0
2011-08-09,393.25,412.4,392.15,407.25,9114725.0
2011-08-10,411.0,413.45,399.2,406.85,6569086.0
2011-08-11,406.0,406.9,395.0,397.1,6684209.0
2011-08-12,401.0,401.3,385.0,389.1,6347821.0
2011-08-16,392.75,402.8,387.8,395.85,11345409.0
2011-08-17,394.1,400.9,383.6,396.4,4883840.0
2011-08-18,397.7,402.2,390.1,391.1,5873073.0
2011-08-19,387.0,394.85,377.2,383.65,7318928.0
2011-08-22,382.2,394.4,381.1,392.7,3315811.0
2011-08-23,394.7,404.8,392.5,401.6,8628608.0
2011-08-24,400.0,404.15,395.3,397.7,4746991.0
2011-08-25,401.9,409.4,392.85,402.3,7669345.0
2011-08-26,400.4,408.3,395.35,398.65,5659774.0
2011-08-29,403.0,410.7,402.75,405.05,3285238.0
2011-08-30,407.0,416.45,401.05,404.65,5031304.0
2011-09-02,416.0,418.95,406.5,408.6,5160183.0
2011-09-05,402.5,409.25,400.7,405.55,2656579.0
2011-09-06,403.1,406.0,390.85,398.25,4443145.0
2011-09-07,400.0,405.8,398.05,401.65,4227778.0
2011-09-08,401.65,404.3,396.2,399.5,3560723.0
2011-09-09,403.9,407.0,395.6,400.15,5413450.0
2011-09-12,397.05,397.85,382.55,385.8,2961250.0
2011-09-13,389.9,391.85,379.4,381.55,3754165.0
2011-09-14,383.0,384.0,372.5,377.35,5730400.0
2011-09-15,382.0,389.9,372.7,387.1,4522062.0
2011-09-16,388.8,389.8,381.65,385.8,6222318.0
2011-09-19,384.0,389.9,379.5,386.85,3038911.0
2011-09-20,388.8,392.5,385.8,391.4,3666900.0
2011-09-21,394.95,395.45,391.5,393.25,2455878.0
2011-09-22,388.7,388.7,368.05,372.8,4916728.0
2011-09-23,369.0,382.2,360.65,375.0,7091652.0
2011-09-26,376.75,385.35,368.0,380.9,3562657.0
2011-09-27,386.5,389.45,381.65,387.6,4798589.0
2011-09-28,389.8,389.8,376.95,379.25,1838156.0
2011-09-29,377.0,380.8,373.6,375.4,3807792.0
2011-09-30,376.85,388.5,371.75,378.0,3183837.0
2011-10-03,373.1,382.95,371.05,380.95,3213776.0
2011-10-04,378.5,383.1,365.35,369.9,4761342.0
2011-10-05,373.9,373.9,365.05,366.1,4481624.0
2011-10-07,371.2,375.9,348.2,354.8,13527004.0
2011-10-10,352.0,368.0,343.55,363.55,10066752.0
2011-10-11,367.25,380.45,367.0,375.0,6300227.0
2011-10-12,376.0,377.95,370.15,373.2,3708998.0
2011-10-13,376.0,376.9,366.1,369.9,4699139.0
2011-10-14,367.2,384.9,367.2,383.65,3693590.0
2011-10-17,381.45,386.85,377.15,380.05,2473417.0
2011-10-18,374.55,379.45,371.35,374.1,2986591.0
2011-10-19,375.3,386.6,371.75,384.75,3861167.0
2011-10-20,381.0,391.95,380.0,390.05,2500435.0
2011-10-21,391.9,391.9,376.5,378.0,2936003.0
2011-10-24,384.4,384.8,377.05,383.0,2204524.0
2011-10-25,386.0,393.65,381.9,388.45,3190974.0
2011-10-26,391.0,395.0,391.0,393.05,365675.0
2011-10-28,399.2,409.3,389.1,391.95,4265585.0
2011-10-31,393.8,395.6,388.35,391.8,2182727.0
2011-11-01,386.8,396.0,386.8,394.55,1640827.0
2011-11-02,390.05,395.7,383.25,384.45,2653510.0
2011-11-03,383.45,394.8,383.05,393.4,3287671.0
2011-11-04,391.0,400.5,385.05,397.3,7576437.0
2011-11-08,397.0,402.3,395.15,397.15,3987770.0
2011-11-09,395.6,402.5,393.0,395.25,3174141.0
2011-11-11,390.0,398.9,388.95,395.6,3363567.0
2011-11-14,398.65,406.7,397.5,405.2,5906547.0
2011-11-15,405.0,408.5,400.1,401.6,5694312.0
2011-11-16,404.9,412.0,395.8,401.6,6320574.0
2011-11-17,402.4,408.8,392.75,395.65,3947782.0
2011-11-18,391.6,402.0,391.6,397.5,5670723.0
2011-11-21,384.0,395.8,383.0,388.45,9322995.0
2011-11-22,387.0,388.8,372.6,378.7,6424856.0
2011-11-23,374.0,374.0,354.8,364.8,10060801.0
2011-11-24,367.0,384.5,363.2,378.7,12051919.0
2011-11-25,375.95,382.2,370.5,375.15,4637766.0
2011-11-28,378.0,389.8,377.45,387.5,5911532.0
2011-11-29,390.8,392.15,368.1,373.7,6858554.0
2011-11-30,376.0,389.0,367.25,386.1,47139255.0
2011-12-01,392.9,395.65,374.85,379.1,8410443.0
2011-12-02,381.3,393.85,372.3,390.6,9427836.0
2011-12-05,392.1,397.8,385.65,390.5,4608295.0
2011-12-07,390.5,391.0,376.0,377.35,7499002.0
2011-12-08,376.5,376.5,364.1,367.25,5981204.0
2011-12-09,364.4,365.9,351.65,358.7,8867119.0
2011-12-12,361.35,362.8,340.45,342.3,7915098.0
2011-12-13,339.6,350.8,336.95,345.85,6110761.0
2011-12-14,345.2,353.8,341.9,348.8,5326642.0
2011-12-15,338.0,342.2,332.0,336.65,9889975.0
2011-12-16,337.65,352.6,329.5,336.55,7129037.0
2011-12-19,334.0,343.4,321.25,336.4,10875946.0
2011-12-20,339.8,339.8,319.25,323.25,8050347.0
2011-12-21,332.0,345.15,327.7,341.5,4648963.0
2011-12-22,339.0,342.0,323.3,335.2,5911454.0
2011-12-23,336.0,337.85,327.65,330.65,3240784.0
2011-12-26,334.0,345.6,333.0,344.75,3666822.0
2011-12-27,345.1,347.95,340.2,343.1,2520555.0
2011-12-28,342.7,345.95,339.6,343.7,1943231.0
2011-12-29,343.0,350.8,336.3,340.95,5068247.0
2011-12-30,342.1,346.2,338.15,343.5,3435770.0
2012-01-02,344.5,348.9,342.25,344.8,1963822.0
2012-01-03,347.5,360.45,345.25,358.65,2114712.0
2012-01-04,355.15,357.0,345.5,346.35,2922304.0
2012-01-05,347.0,348.8,342.1,344.4,2897700.0
2012-01-06,342.0,342.0,328.3,330.55,7905920.0
2012-01-07,331.4,332.55,329.45,330.9,286995.0
2012-01-09,330.0,330.4,320.0,320.45,7546227.0
2012-01-10,321.05,333.4,321.05,330.35,8891367.0
2012-01-11,332.0,332.0,323.2,325.65,6196348.0
2012-01-12,327.95,329.95,324.3,326.45,4267110.0
2012-01-13,330.0,338.5,328.45,334.6,7423530.0
2012-01-16,335.15,342.8,335.0,340.0,3394388.0
2012-01-17,344.7,347.5,340.3,345.05,4661973.0
2012-01-18,347.4,351.7,343.5,345.45,2158507.0
2012-01-19,339.0,344.6,336.25,340.75,4204639.0
2012-01-20,342.15,346.9,337.65,342.35,3100345.0
2012-01-23,340.05,354.6,340.05,352.15,3034942.0
2012-01-24,354.7,361.6,352.25,356.65,3563730.0
2012-01-25,360.0,364.45,354.1,359.3,4263387.0
2012-01-27,365.95,375.8,358.8,374.6,4671178.0
2012-01-30,372.0,373.9,355.05,357.15,2539948.0
2012-01-31,361.8,370.45,355.0,365.7,4600194.0
2012-02-01,364.8,364.8,356.55,361.3,5671068.0
2012-02-02,367.0,395.45,358.6,385.85,25324272.0
2012-02-03,393.5,400.95,385.6,387.6,16171457.0
2012-02-06,394.0,394.0,385.25,389.05,6051591.0
2012-02-07,390.0,390.5,374.6,378.75,6214900.0
2012-02-08,370.0,370.0,351.4,354.0,23297344.0
2012-02-09,352.75,353.95,344.4,350.1,13701820.0
2012-02-10,351.0,357.4,348.0,349.95,8913185.0
2012-02-13,350.4,351.95,343.6,347.7,7639239.0
2012-02-14,349.0,349.0,341.05,342.35,7382092.0
2012-02-15,346.0,353.0,343.85,349.6,10631921.0
2012-02-16,353.5,356.7,346.0,350.35,7955092.0
2012-02-17,355.0,355.55,347.15,349.6,9397137.0
2012-02-21,350.0,360.5,346.2,358.9,8280037.0
2012-02-22,362.5,362.5,340.15,347.45,11157071.0
2012-02-23,340.6,343.75,333.65,338.7,11599152.0
2012-02-24,345.0,347.2,338.25,342.6,3574357.0
2012-02-27,344.7,347.45,337.5,340.95,3488305.0
2012-02-28,343.0,349.9,339.2,343.25,2671787.0
2012-02-29,343.35,352.35,343.35,350.2,4609791.0
2012-03-01,349.0,350.2,344.0,346.3,2094696.0
2012-03-02,348.9,352.25,344.1,350.4,3724877.0
2012-03-03,350.9,350.9,348.3,349.4,115327.0
2012-03-05,348.0,354.9,345.15,349.05,3461073.0
2012-03-06,346.0,351.0,334.35,335.55,3461787.0
2012-03-07,336.0,336.95,327.65,329.65,4506445.0
2012-03-09,334.8,339.8,331.05,338.85,4879306.0
2012-03-12,344.9,344.9,336.65,339.1,2599754.0
2012-03-13,340.2,342.4,336.3,339.05,3788877.0
2012-03-14,341.45,345.8,337.4,338.2,4421099.0
2012-03-15,338.0,338.4,330.1,331.65,3090507.0
2012-03-16,333.0,335.3,327.0,327.55,4397091.0
2012-03-19,331.0,331.35,322.3,325.2,4739013.0
2012-03-20,325.0,326.45,320.65,322.75,4836286.0
2012-03-21,323.55,334.0,322.1,332.85,5826498.0
2012-03-22,333.0,333.8,323.15,323.9,3648471.0
2012-03-23,324.0,340.0,321.1,336.0,7685794.0
2012-03-26,336.0,336.8,326.2,328.85,3449259.0
2012-03-27,333.7,339.4,330.0,338.7,5158500.0
2012-03-28,338.0,340.9,335.15,337.75,3172261.0
2012-03-29,334.6,336.55,325.0,332.15,6334939.0
2012-03-30,334.85,339.2,332.2,337.9,3950569.0
2012-04-02,338.9,342.85,337.75,340.3,1822891.0
2012-04-03,342.0,343.85,335.55,336.8,3515916.0
2012-04-04,334.9,336.0,329.1,330.1,3421688.0
2012-04-09,329.8,332.8,327.45,329.75,2401995.0
2012-04-10,332.6,332.6,328.05,329.85,4443874.0
2012-04-11,330.0,330.0,321.25,322.0,4651798.0
2012-04-12,323.0,327.5,322.05,324.0,2613682.0
2012-04-13,325.55,329.1,320.4,323.5,2034893.0
2012-04-16,322.0,322.0,314.5,317.05,3883244.0
2012-04-17,316.95,324.0,315.1,322.3,3384569.0
2012-04-18,326.0,326.4,320.55,321.45,1885494.0
2012-04-19,322.6,325.8,321.5,323.65,1313311.0
2012-04-20,323.15,328.45,320.35,324.35,2233083.0
2012-04-23,322.6,326.5,310.4,312.5,3595057.0
2012-04-24,306.1,309.7,288.95,307.35,13804800.0
2012-04-25,305.0,315.65,305.0,313.0,4095785.0
2012-04-26,315.0,316.95,305.5,308.3,6066575.0
2012-04-27,308.3,313.0,303.0,307.4,4531180.0
2012-04-28,308.5,309.25,306.65,308.3,71097.0
2012-04-30,307.1,312.55,307.1,310.5,3109772.0
2012-05-02,312.0,319.95,307.55,317.95,6770765.0
2012-05-03,315.0,317.45,313.1,315.0,1757735.0
2012-05-04,313.4,315.5,309.7,311.75,3255914.0
2012-05-07,309.3,318.2,307.75,316.05,2779526.0
2012-05-08,317.0,319.2,313.1,315.4,2471611.0
2012-05-09,312.9,313.2,308.05,309.4,1843905.0
2012-05-10,309.65,314.75,308.35,310.1,2852003.0
2012-05-11,307.1,312.5,306.0,307.2,1777171.0
2012-05-14,308.0,310.0,302.0,307.75,2020492.0
2012-05-15,304.1,308.7,292.05,304.15,7264784.0
2012-05-16,300.0,304.8,295.35,297.55,3651023.0
2012-05-17,300.45,306.0,297.35,298.7,2644440.0
2012-05-18,295.95,298.95,292.65,296.55,2774740.0
2012-05-21,297.4,303.0,292.75,294.75,2007283.0
2012-05-22,299.7,299.7,293.85,295.15,2360202.0
2012-05-23,295.05,296.45,280.1,282.1,5013328.0
2012-05-24,280.55,301.6,280.55,297.8,3786821.0
2012-05-25,301.0,302.95,297.0,299.05,2943311.0
2012-05-28,300.25,304.5,300.0,302.35,2087040.0
2012-05-29,303.0,304.4,299.0,300.0,2603488.0
2012-05-30,300.9,307.0,299.2,302.25,3569195.0
2012-05-31,301.45,307.9,300.0,302.55,5647628.0
2012-06-01,300.1,304.65,299.15,300.85,3156228.0
2012-06-04,300.0,300.85,290.6,294.55,18824132.0
2012-06-05,297.0,297.75,285.35,287.2,9442442.0
2012-06-06,291.0,299.5,285.3,297.3,8960095.0
2012-06-07,300.0,302.5,294.65,301.5,2783052.0
2012-06-08,297.0,308.0,297.0,304.25,3284658.0
2012-06-11,308.65,308.65,301.9,304.05,1906308.0
2012-06-12,301.0,309.9,301.0,308.75,1487769.0
2012-06-13,310.0,313.4,306.4,307.3,2582358.0
2012-06-14,305.2,308.3,303.75,305.95,2412500.0
2012-06-15,303.55,312.65,303.0,311.7,2189591.0
2012-06-18,314.0,314.75,307.0,309.2,1887003.0
2012-06-19,308.3,316.0,308.3,314.95,2306766.0
2012-06-20,315.85,316.9,309.0,310.35,2409192.0
2012-06-21,310.3,314.0,309.05,311.65,2128295.0
2012-06-22,310.1,312.4,306.0,310.9,1748881.0
2012-06-25,313.45,314.5,307.4,308.85,1863997.0
2012-06-26,309.25,310.5,303.8,306.0,2035612.0
2012-06-27,307.7,308.0,302.9,304.85,3234629.0
2012-06-28,305.7,306.7,302.35,303.6,2369225.0
2012-06-29,304.0,307.85,302.5,305.05,5028856.0
2012-07-02,305.05,311.5,305.0,310.2,2464469.0
2012-07-03,312.4,322.6,312.0,318.7,6263697.0
2012-07-04,320.0,328.0,318.7,326.95,4571460.0
2012-07-05,326.0,328.35,323.0,324.1,2740611.0
2012-07-06,324.2,325.35,319.3,321.3,1854590.0
2012-07-09,320.45,320.45,313.65,316.75,1369844.0
2012-07-10,317.8,324.9,316.05,321.4,2244565.0
2012-07-11,319.0,320.45,314.7,315.75,2335942.0
2012-07-12,314.9,316.2,305.55,306.3,3471650.0
2012-07-13,308.45,309.85,306.5,307.95,2494199.0
2012-07-16,313.5,321.95,310.0,319.55,5805205.0
2012-07-17,323.2,328.8,320.05,324.15,5923146.0
2012-07-18,324.45,326.25,315.0,324.6,3828197.0
2012-07-19,326.1,326.85,315.25,316.55,3020023.0
2012-07-20,317.0,319.4,313.35,314.65,4770672.0
2012-07-23,315.9,315.9,299.95,304.25,3340969.0
2012-07-24,306.4,309.7,300.7,308.55,2668789.0
2012-07-25,309.9,309.9,298.55,300.7,3144732.0
2012-07-26,302.85,304.45,298.0,300.5,3886936.0
2012-07-27,307.0,312.0,305.05,307.45,3946111.0
2012-07-30,310.0,313.8,308.0,309.15,2751953.0
